Bateria_descarregar,Bateria_carregar,potencia_REDE,SoC,PV_ref,custo_energia,Q_rede,Q_bat_PU,P_bat_PU,V_PCC
8.0418412,0.0,145.95816,0.79306089,46.04184120178222,0.47,-58.927275,0.6010411,0.032167365,1.0
7.0477534,0.0,154.45225,0.79056771,41.54775337219239,0.47,-58.927275,0.5957091,0.028191013,1.0
0.0,7.175339,161.77534,0.78838272,38.22466098785401,0.47,-58.927275,0.5903771,-0.028701356,1.0
10.684661,0.0,172.31534,0.79043286,31.68466094970703,0.47,-58.927275,0.5850411,0.042738644,1.0
3.8407674,0.0,179.95923,0.78712034,28.040767440795893,0.47,-58.927275,0.5797091,0.01536307,1.0
0.51737125,0.0,180.38263,0.7859296,25.21737125396728,0.47,-58.927275,0.5863771,0.002069485,1.0
0.0,0.56623547,181.96624,0.7857692,21.333764533996575,0.47,-58.927275,0.5930411,-0.0022649419,1.0
2.254733,0.0,181.44527,0.78593098,19.554732952117924,0.47,-58.927275,0.5997091,0.0090189318,1.0
4.0199204,0.0,181.58008,0.78523196,17.019920387268066,0.47,-58.927275,0.6063771,0.016079682,1.0
5.8515148,0.0,182.54849,0.78398568,13.751514825820928,0.65,-58.927275,0.6130411,0.023406059,1.0
4.5114056,0.0,183.48859,0.78217156,10.511405558586123,0.65,-58.927275,0.6197091,0.018045622,1.0
2.9431156,0.0,185.95688,0.7807729,7.643115601539612,0.65,-58.927275,0.6210411,0.011772462,1.0
1.6167409,0.0,187.88326,0.77986046,5.416740884780882,0.65,-58.927275,0.6223771,0.0064669635,1.0
1.5629864,0.0,189.23701,0.77935923,3.76298644065857,0.65,-58.927275,0.6237091,0.0062519458,1.0
1.050009,0.0,190.34999,0.77887466,2.2500089728832244,0.65,-58.927275,0.6250411,0.0042000359,1.0
0.99385382,0.0,191.30615,0.77854913,0.9938538235425962,1.0,-58.927275,0.6263771,0.0039754153,1.0
0.34,0.0,191.66,0.77824101,0.3400000000000006,1.0,-58.927275,0.6277091,0.00136,1.0
0.12,0.0,198.18,0.7781356,0.11999999999999986,1.0,-58.927275,0.6263771,0.00048,1.0
0.0,0.0,204.6,0.7780984,0.0,1.0,-58.927275,0.6250411,0.0,1.0
0.0,0.0,211.0,0.7780984,0.0,1.0,-58.927275,0.6237091,0.0,1.0
0.0,0.0,217.3,0.7780984,2.2204460492503126e-17,1.0,-58.927275,0.6223771,0.0,1.0
0.0,0.0,223.6,0.7780984,2.2204460492503126e-17,1.0,-58.927275,0.6210411,0.0,1.0
0.0,0.0,230.0,0.7780984,0.0,1.0,-58.927275,0.6197091,0.0,1.0
0.0,0.0,234.5,0.7780984,0.0,1.0,-58.927275,0.6243771,0.0,1.0
0.0,0.0,239.0,0.7780984,0.0,1.0,-58.927275,0.6290411,0.0,1.0
0.0,0.0,243.5,0.7780984,0.0,1.0,-58.927275,0.6337091,0.0,1.0
0.0,0.0,248.0,0.7780984,0.0,1.0,-58.927275,0.6383771,0.0,1.0
0.0,0.0,252.5,0.7780984,0.0,1.0,-58.927275,0.6430411,0.0,1.0
0.0,0.0,257.0,0.7780984,0.0,1.0,-58.927275,0.6477091,0.0,1.0
0.0,0.0,274.1,0.7780984,0.0,1.0,-58.927275,0.6650411,0.0,1.0
0.0,0.0,291.3,0.7780984,0.0,1.0,-58.927275,0.6823771,0.0,1.0
8.51,0.0,299.99,0.7780984,0.0,1.0,-58.927275,0.6997091,0.03404,1.0
25.61,0.0,299.99,0.77546008,0.0,1.0,-58.927275,0.7170411,0.10244,1.0
42.81,0.0,299.99,0.76752031,0.0,0.65,-58.927275,0.7343771,0.17124,1.0
60.01,0.0,299.99,0.7542481,0.0,0.65,-58.927275,0.7517091,0.24004,1.0
56.11,0.0,299.99,0.73564343,0.0,0.65,-58.927275,0.7483771,0.22444,1.0
52.31,0.0,299.99,0.71824787,0.0,0.65,-58.927275,0.7450411,0.20924,1.0
48.51,0.0,299.99,0.70203041,0.0,0.65,-58.927275,0.7417091,0.19404,1.0
44.61,0.0,299.99,0.68699105,0.0,0.65,-58.927275,0.7383771,0.17844,1.0
40.81,0.0,299.99,0.67316079,0.0,0.47,-58.927275,0.7350411,0.16324,1.0
37.01,0.0,299.99,0.66050862,0.0,0.47,-58.927275,0.7317091,0.14804,1.0
35.61,0.0,299.99,0.64903456,0.0,0.47,-58.927275,0.7317091,0.14244,1.0
34.31,0.0,299.99,0.63799453,0.0,0.47,-58.927275,0.7317091,0.13724,1.0
33.01,0.0,299.99,0.62735754,0.0,0.47,-58.927275,0.7317091,0.13204,1.0
31.61,0.0,299.99,0.61712358,0.0,0.47,-58.927275,0.7317091,0.12644,1.0
30.31,0.0,299.99,0.60732366,0.0,0.47,-58.927275,0.7317091,0.12124,1.0
29.01,0.0,299.99,0.59792677,0.0,0.47,-58.927275,0.7317091,0.11604,1.0
21.31,0.0,299.99,0.58893291,0.0,0.47,-58.927275,0.7363731,0.08524,1.0
13.61,0.0,299.99,0.58232626,0.0,0.47,-58.927275,0.7410451,0.05444,1.0
6.01,0.0,299.99,0.5781068,0.0,0.47,-58.927275,0.7457091,0.02404,1.0
0.0,1.69,299.99,0.57624354,0.0,0.47,-58.927275,0.7503611,-0.00676,1.0
0.0,9.39,299.99,0.57672641,0.0,0.47,-58.927275,0.7550571,-0.03756,1.0
0.0,16.99,299.99,0.57940932,0.0,0.47,-58.927275,0.7597091,-0.06796,1.0
0.0,21.99,299.99,0.5842637,0.0,0.47,-58.927275,0.7530571,-0.08796,1.0
0.0,27.09,299.99,0.59054669,0.0,0.47,-58.927275,0.7463611,-0.10836,1.0
0.0,31.99,299.99,0.59828684,0.0,0.47,-58.927275,0.7397091,-0.12796,1.0
0.0,36.99,299.99,0.60742703,0.0,0.47,-58.927275,0.7330451,-0.14796,1.0
0.0,42.09,299.99,0.61799581,0.0,0.47,-58.927275,0.7263731,-0.16836,1.0
0.0,46.99,299.99,0.63002176,0.0,0.47,-58.927275,0.7197091,-0.18796,1.0
0.0,50.09,299.99,0.64344775,0.0,0.47,-58.927275,0.7190411,-0.20036,1.0
0.0,52.99,299.99,0.65775946,0.0,0.47,-58.927275,0.7183771,-0.21196,1.0
0.0,55.99,299.99,0.67289976,0.0,0.47,-58.927275,0.7177091,-0.22396,1.0
0.0,59.09,299.99,0.68889723,0.0,0.47,-58.927275,0.7170411,-0.23636,1.0
0.0,61.99,299.99,0.70578042,0.0,0.47,-58.927275,0.7163771,-0.24796,1.0
0.0,64.99,299.99,0.7234922,0.0,0.47,-58.927275,0.7157091,-0.25996,1.0
0.0,65.39,299.99,0.74206115,0.0,0.47,-58.927275,0.7143731,-0.26156,1.0
0.0,65.69,299.99,0.76074438,0.0,0.47,-58.927275,0.7130451,-0.26276,1.0
0.0,65.99,299.99,0.77951332,0.0,0.47,-58.927275,0.7117091,-0.26396,1.0
0.0,3.4342679,237.03427,0.79836799,0.0,0.47,-58.927275,0.7103731,-0.013737071,1.0
0.0,0.0,233.3,0.79934923,0.0,0.47,-58.927275,0.7090451,0.0,1.0
0.0,0.0,233.0,0.79934923,0.0,0.47,-58.927275,0.7077091,0.0,1.0
0.0,0.0,233.1,0.79934923,0.0,0.47,-58.927275,0.7103771,0.0,1.0
0.0,0.0,233.3,0.79934923,0.0,0.47,-58.927275,0.7130411,0.0,1.0
0.0,0.0,233.5,0.79934923,0.0,0.47,-58.927275,0.7157091,0.0,1.0
0.0,0.0,233.6,0.79934923,0.0,0.47,-58.927275,0.7183771,0.0,1.0
0.0,0.0,233.8,0.79934923,0.0,0.47,-58.927275,0.7210411,0.0,1.0
0.0,0.0,234.0,0.79934923,0.0,0.47,-58.927275,0.7237091,0.0,1.0
0.0,0.0,233.5,0.79934923,0.0,0.47,-58.927275,0.7257091,0.0,1.0
0.0,0.0,232.9,0.79934923,0.0,0.47,-58.927275,0.7277091,0.0,1.0
0.0,0.0,232.5,0.79934923,0.0,0.47,-58.927275,0.7297091,0.0,1.0
0.0,0.0,232.0,0.79934923,0.0,0.47,-58.927275,0.7317091,0.0,1.0
0.0,0.0,231.4,0.79934923,0.0,0.47,-58.927275,0.7337091,0.0,1.0
0.0,0.0,231.0,0.79934923,0.0,0.47,-58.927275,0.7357091,0.0,1.0
0.0,0.0,231.5,0.79934923,0.0,0.47,-58.927275,0.7337091,0.0,1.0
0.0,0.0,232.0,0.79934923,0.0,0.47,-58.927275,0.7317091,0.0,1.0
0.44653622,0.0,232.05346,0.79934923,0.0,0.47,-58.927275,0.7297091,0.0017861449,1.0
0.13705422,0.0,232.86295,0.79921079,0.13705421686172484,0.47,-58.927275,0.7277091,0.00054821687,1.0
0.47079637,0.0,233.0292,0.7991683,0.4707963705062866,0.47,-58.927275,0.7257091,0.0018831855,1.0
0.93406151,0.0,233.06594,0.79902234,0.9340615093708038,0.47,-58.927275,0.7237091,0.003736246,1.0
1.4615204,0.0,232.13848,0.79873276,1.4615203857421877,0.47,-58.927275,0.7117091,0.0058460815,1.0
2.0505085,0.0,231.24949,0.79827965,2.0505085468292235,0.47,-58.927275,0.6997091,0.0082020342,1.0
2.6052073,0.0,230.39479,0.79764393,2.6052073419094084,0.47,-58.927275,0.6877091,0.010420829,1.0
3.1172974,0.0,229.4827,0.79683625,3.117297351360321,0.47,-58.927275,0.6757091,0.012469189,1.0
3.535779,0.0,228.76422,0.79586981,3.5357790172100065,0.47,-58.927275,0.6637091,0.014143116,1.0
3.8856295,0.0,228.11437,0.79477363,3.885629540681839,0.47,-58.927275,0.6517091,0.015542518,1.0
4.1132481,0.0,217.78675,0.79356898,4.113248109817505,0.47,-58.927275,0.6450411,0.016452992,1.0
4.2278844,0.0,207.77212,0.79229377,4.227884447574615,0.47,-58.927275,0.6383771,0.016911538,1.0
3.5640585,0.0,197.43594,0.79098301,4.564058494567871,0.47,-58.927275,0.6317091,0.014256234,1.0
3.3544,0.0,186.7456,0.78987806,5.15440001964569,0.47,-58.927275,0.6250411,0.0134176,1.0
2.2817784,0.0,175.51822,0.78883811,6.4817784309387205,0.47,-58.927275,0.6183771,0.0091271137,1.0
1.6181499,0.0,163.28185,0.7881307,8.718149909973143,0.47,-58.927275,0.6117091,0.0064725996,1.0
0.0,3.1748677,159.27487,0.78762903,13.325132331848145,0.47,-58.927275,0.6097091,-0.012699471,1.0
0.0,1.6691053,154.96911,0.78853615,18.330894737243646,0.47,-58.927275,0.6077091,-0.0066764211,1.0
0.0,6.5203812,149.62038,0.78901305,24.379618835449214,0.47,-58.927275,0.6057091,-0.026081525,1.0
6.9612319,0.0,147.33877,0.79087605,27.26123191833496,0.47,-58.927275,0.6037091,0.027844928,1.0
9.0626638,0.0,147.33734,0.78871789,27.962663803100586,0.47,-58.927275,0.6017091,0.036250655,1.0
7.7603938,0.0,147.93961,0.78590823,28.060393753051763,0.47,-58.927275,0.5997091,0.031041575,1.0
0.0,10.134672,146.13467,0.7835023,30.9653279876709,0.47,-58.927275,0.6057091,-0.040538688,1.0
0.0,18.229852,140.82985,0.78639798,37.47014808654785,0.47,-58.927275,0.6117091,-0.072919408,1.0
0.0,11.866812,135.76681,0.79160662,43.733187789917004,0.47,-58.927275,0.6177091,-0.047467249,1.0
11.290402,0.0,134.5096,0.7949972,46.09040214538575,0.47,-58.927275,0.6237091,0.045161609,1.0
0.0,4.745662,132.94566,0.79149688,48.854337997436524,0.47,-58.927275,0.6297091,-0.018982648,1.0
1.525559,0.0,133.87444,0.79285281,49.12555900573732,0.47,-58.927275,0.6357091,0.006102236,1.0
0.0,8.8253111,135.92531,0.79237985,51.07468894958496,0.47,-58.927275,0.6437091,-0.035301244,1.0
0.0,9.0862936,135.18629,0.79490142,55.713706436157246,0.47,-58.927275,0.6517091,-0.036345174,1.0
0.0,8.758388,136.25839,0.79749755,58.62556770324706,0.47,-58.927275,0.6597091,-0.035033552,1.0
0.0,0.0,129.0,0.8,62.21301681518554,0.47,-58.927275,0.6677091,0.0,1.0
0.0,0.0,130.8,0.8,64.6192854309082,0.47,-58.927275,0.6757091,0.0,1.0
0.0,0.0,132.3,0.8,66.79986389160158,0.47,-58.927275,0.6837091,0.0,1.0
0.0,0.0,131.9,0.8,69.13444046020507,0.47,-58.927275,0.7003771,0.0,1.0
0.0,0.0,131.2,0.8,71.69345123291015,0.47,-58.927275,0.7170411,0.0,1.0
0.61313812,0.0,140.28686,0.8,72.71313812255859,0.47,-58.927275,0.7337091,0.0024525525,1.0
1.0952824,0.0,141.60472,0.79980991,73.39528244018553,0.47,-58.927275,0.7503891,0.0043811298,1.0
0.0,1.8537549,126.15375,0.79947035,76.57338546752928,0.47,-58.927275,0.7670291,-0.0074150196,1.0
0.0,0.0,125.0,0.8,79.26969543457031,0.47,-58.927275,0.7837091,0.0,1.0
35.636841,0.0,139.66316,0.8,73.9368405151367,0.47,-58.927275,0.7823611,0.14254736,1.0
22.343508,0.0,138.35649,0.78895165,69.94350830078125,0.47,-58.927275,0.7810571,0.089374033,1.0
0.0,17.123185,132.92318,0.78202458,70.07681518554689,0.47,-58.927275,0.7797091,-0.068492739,1.0
7.006315,0.0,131.59368,0.78691702,66.00631500244141,0.47,-58.927275,0.7783611,0.02802526,1.0
0.0,13.615312,121.01531,0.78474488,71.28468811035157,0.47,-58.927275,0.7770571,-0.054461248,1.0
0.0,8.6365982,111.2366,0.78863505,75.76340179443359,0.47,-58.927275,0.7757091,-0.034546393,1.0
0.0,7.9999774,110.79998,0.79110269,76.00002258300779,0.47,-58.927275,0.7756971,-0.03199991,1.0
0.0,5.6001338,107.70013,0.79338845,78.89986618041992,0.47,-58.927275,0.7757211,-0.022400535,1.0
0.0,3.9232651,107.82327,0.79498852,78.6767349243164,0.47,-58.927275,0.7757091,-0.01569306,1.0
0.0,5.9833525,107.78335,0.79610947,78.51664749145506,0.47,-58.927275,0.7756971,-0.02393341,1.0
0.0,0.95357681,108.75358,0.79781904,77.34642318725584,0.47,-58.927275,0.7757211,-0.0038143073,1.0
0.0,5.8867274,109.48673,0.79809149,76.51327255249024,0.47,-58.927275,0.7757091,-0.02354691,1.0
28.951583,0.0,116.84842,0.79977345,69.95158264160156,0.47,-58.927275,0.7783611,0.11580633,1.0
0.0,7.1891507,119.78915,0.7907977,67.81084930419922,0.47,-58.927275,0.7810571,-0.028756603,1.0
0.0,7.72592,122.32592,0.79285179,66.17407997131349,0.47,-58.927275,0.7837091,-0.03090368,1.0
3.8406565,0.0,127.45934,0.79505924,61.8406565093994,0.47,-58.927275,0.7863611,0.015362626,1.0
0.0,5.6112255,127.11123,0.79386853,62.988774490356455,0.47,-58.927275,0.7890571,-0.022444902,1.0
0.0,5.1225025,130.6225,0.79547177,60.37749748229982,0.47,-58.927275,0.7917091,-0.02049001,1.0
0.0,4.7713129,134.77131,0.79693537,57.52868713378907,0.47,-58.927275,0.7936971,-0.019085251,1.0
7.1427443,0.0,139.45726,0.79829863,54.14274429321289,0.47,-58.927275,0.7957211,0.028570977,1.0
0.0,10.352941,143.35294,0.7960842,51.647058944702145,0.47,-58.927275,0.7977091,-0.041411764,1.0
0.0,3.3520933,145.65209,0.79904224,48.598875503540036,0.47,-58.927275,0.7996971,-0.013408373,1.0
0.0,0.0,149.4,0.8,45.2132113647461,0.47,-58.927275,0.8017211,0.0,1.0
21.964212,0.0,159.83579,0.8,39.16421150207518,0.47,-58.927275,0.8037091,0.087856846,1.0
13.208164,0.0,172.99184,0.79319052,31.608163528442372,0.47,-58.927275,0.8043891,0.052832654,1.0
8.8736612,0.0,185.62634,0.78909565,24.673661193847646,0.47,-58.927275,0.8050291,0.035494645,1.0
3.2219798,0.0,197.27802,0.78634458,18.721979846954344,0.47,-58.927275,0.8057091,0.012887919,1.0
3.5038921,0.0,205.59611,0.78534568,16.00389205932617,0.47,-58.927275,0.8063891,0.014015568,1.0
0.0,4.9091583,212.10916,0.78425939,15.19084171295166,0.65,-58.927275,0.8070291,-0.019636633,1.0
0.0,4.7391638,217.63916,0.78566203,15.360836238861086,0.65,-58.927275,0.8077091,-0.018956655,1.0
0.063505669,0.0,213.03649,0.7870161,15.063505668640136,0.65,-58.927275,0.8050291,0.00025402267,1.0
6.8672151,0.0,209.53278,0.78699642,13.767215070724484,0.65,-58.927275,0.8023891,0.02746886,1.0
7.0071876,0.0,207.59281,0.7848674,10.907187643051147,0.65,-58.927275,0.7997091,0.028028751,1.0
5.7367615,0.0,206.26324,0.78269499,7.3367614650726365,0.65,-58.927275,0.7970291,0.022947046,1.0
3.9043897,0.0,204.89561,0.78091644,3.9043896967172618,1.0,-58.927275,0.7943891,0.015617559,1.0
1.732032,0.0,202.26797,0.77970598,1.7320319890975957,1.0,-58.927275,0.7917091,0.006928128,1.0
0.39920246,0.0,207.4008,0.77916901,0.3992024606466285,1.0,-58.927275,0.7950411,0.0015968098,1.0
0.0,0.0,211.6,0.77904524,0.0,1.0,-58.927275,0.7983771,0.0,1.0
0.0,0.0,215.5,0.77904524,0.0,1.0,-58.927275,0.8017091,0.0,1.0
0.0,0.0,219.3,0.77904524,0.0,1.0,-58.927275,0.8050411,0.0,1.0
0.0,0.0,223.1,0.77904524,0.0,1.0,-58.927275,0.8083771,0.0,1.0
0.0,0.0,227.0,0.77904524,0.0,1.0,-58.927275,0.8117091,0.0,1.0
0.0,0.0,232.8,0.77904524,0.0,1.0,-58.927275,0.8157091,0.0,1.0
0.0,0.0,238.6,0.77904524,0.0,1.0,-58.927275,0.8197091,0.0,1.0
0.0,0.0,244.5,0.77904524,0.0,1.0,-58.927275,0.8237091,0.0,1.0
0.0,0.0,250.3,0.77904524,0.0,1.0,-58.927275,0.8277091,0.0,1.0
0.0,0.0,256.1,0.77904524,0.0,1.0,-58.927275,0.8317091,0.0,1.0
0.0,0.0,262.0,0.77904524,0.0,1.0,-58.927275,0.8357091,0.0,1.0
0.0,0.0,286.5,0.77904524,0.0,1.0,-58.927275,0.8490411,0.0,1.0
10.91,0.0,299.99,0.77904524,0.0,1.0,-58.927275,0.8623771,0.04364,1.0
35.51,0.0,299.99,0.77566286,0.0,1.0,-58.927275,0.8757091,0.14204,1.0
60.01,0.0,299.99,0.76465384,0.0,1.0,-58.927275,0.8890411,0.24004,1.0
84.41,0.0,299.99,0.74604917,0.0,0.65,-58.927275,0.9023771,0.33764,1.0
109.01,0.0,299.99,0.71987987,0.0,0.65,-55.307233,0.90122893,0.43604,0.99972355
104.51,0.0,299.99,0.68608394,0.0,0.65,-57.91141,0.90899364,0.41804,0.99992242
100.01,0.0,299.99,0.65368311,0.0,0.65,-58.927275,0.9103611,0.40004,1.0
95.51,0.0,299.99,0.62267741,0.0,0.65,-58.927275,0.9077091,0.38204,1.0
90.91,0.0,299.99,0.59306682,0.0,0.65,-58.927275,0.9050571,0.36364,1.0
86.51,0.0,299.99,0.56488235,0.0,0.47,-58.927275,0.9023611,0.34604,1.0
82.01,0.0,299.99,0.538062,0.0,0.47,-58.927275,0.8997091,0.32804,1.0
75.81,0.0,299.99,0.51263677,0.0,0.47,-58.927275,0.9010291,0.30324,1.0
69.61,0.0,299.99,0.48913369,0.0,0.47,-58.927275,0.9023891,0.27844,1.0
63.51,0.0,299.99,0.46755278,0.0,0.47,-58.927275,0.9037091,0.25404,1.0
57.31,0.0,299.99,0.44786303,0.0,0.47,-58.927275,0.9050291,0.22924,1.0
51.11,0.0,299.99,0.43009543,0.0,0.47,-58.927275,0.9063891,0.20444,1.0
45.01,0.0,299.99,0.41425,0.0,0.47,-58.927275,0.9077091,0.18004,1.0
36.31,0.0,299.99,0.40029573,0.0,0.47,-58.927275,0.9037211,0.14524,1.0
27.61,0.0,299.99,0.38903868,0.0,0.47,-58.927275,0.8996971,0.11044,1.0
19.01,0.0,299.99,0.38047886,0.0,0.47,-58.927275,0.8957091,0.07604,1.0
10.31,0.0,299.99,0.37458527,0.0,0.47,-58.927275,0.8917211,0.04124,1.0
1.61,0.0,299.99,0.3713889,0.0,0.47,-58.927275,0.8876971,0.00644,1.0
